# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 14.5
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	06-02-2026
## Columns:
## (1) regulatorId. Regulator identifier
## (2) regulatorName. Regulator Name
## (3) regulatorGeneName. Gene(s) coding for the TF
## (4) regulatedId. Transcription Unit ID regulated by the TF (regulated Transcription Unit)
## (5) regulatedName. Transcription Unit regulated by the TF (regulated Transcription Unit)
## (6) function. Regulatory Function of the TF on the regulated Transcription Unit (+ activator, - repressor, +- dual, ? unknown)
## (7) confidenceLevel. RI confidence level based on its evidence (Values: Confirmed[C], Strong[S], Weak[W], Unknown[?])
1)regulatorId	2)regulatorName	3)RegulatorGeneName	4)regulatedId	5)regulatedName	6)function	7)confidenceLevel 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC00099	leuO[leuOp]	-	C 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC00449	yciGFE[yciGp]	-	C 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC00585	mdtUJI[mdtJp]	-	C 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC00686	ftnA[ftnAp]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC00700	hchA[hchAp1]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC00744	yehDCBA[]	-	? 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC00935	casABCDE12[casAp]	-	C 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC01000	ssrS-ygfA[ssrSp1]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC01110	gspCDEFGHIJKLMO[gspCp3]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC01377	yjjP[yjjPp]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC01421	relA-mazEF[relAp2]	+	W 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC01490	rcsDB[rcsDp]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC01501	gspCDEFGHIJKLMO[gspCp2]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC01504	gspAB[gspAp1]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC01505	gspAB[gspAp2]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC01531	hisJQMP[hisJp]	+	W 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC01532	hchA[hchAp2]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC01543	gadXW[gadXp]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC01634	yjjQ-bglJ[yjjQp]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC01704	ssrS-ygfA[ssrSp2]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC01721	gadW[gadWp2]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC01780	fliCX[fliCp]	+	W 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC01788	cspA[cspAp1]	-	C 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC01793	asr[asrp]	-	W 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC01797	osmC[osmCp1]	-	W 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC01798	osmC[osmCp2]	-	W 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC01896	gadX[gadXp]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC01917	micF[micFp1]	-	W 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC01934	chiA[chiAp]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC01936	cydAB[cydAp3]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC01937	cydAB[cydAp4]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC01972	yciG[yciGp]	-	C 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC01982	ssrS[ssrSp2]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC01983	ssrS[ssrSp1]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02006	csiE[csiEp]	+	W 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02008	glaH-lhgD-gabDTP[csiDp]	+	W 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02065	leuO[leuOp2]	-	C 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02091	bglG[bglGp1]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02130	galE[galEp1]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02132	galET[galEp1]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02134	galETK[galEp1]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02250	micF[micFp2]	-	W 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02258	ssrS[ssrSp]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02259	ssrS-ygfA[ssrSp]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02262	galETK[galEp]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02263	galET[galEp]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02264	galE[galEp]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02265	galETKM[galEp]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02283	csiE[csiEp2]	+	W 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02284	rrsG-gltW-rrlG-rrfG[rrsGp]	-	W 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02286	dps[dpsp2]	-	C 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02293	proVWX[proVp]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02295	rrsC-gltU-rrlC-rrfC[rrsCp]	-	W 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02314	rrsD-ileU-alaU-rrlD-rrfD-thrV-rrfF[rrsDp]	-	W 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02331	hdeAB-yhiD[hdeAp2]	-	C 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02346	csgDEFG[csgDp3]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02358	gadAX[gadAp2]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02359	rrsH-ileV-alaV-rrlH-rrfH[rrsHp]	-	W 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02365	rrsB-gltT-rrlB-rrfB[rrsBp]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02366	asr[asrp2]	-	W 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02369	hdeD[hdeDp2]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02374	bolA[bolAp]	-	W 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02394	nrdDG[nrdDp]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02396	bglGFB[bglGp1]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02401	hdeD[hdeDp]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02456	gadEF-mdtEF[gadEp2]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02502	cspD[cspDp]	+	W 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02609	evgLAS[evgLp2]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02610	evgLAS[evgLp1]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02620	ydeP[ydePp]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02621	ydeO[ydeOp]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02742	appY[appYp1]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC02842	yhiM[yhiMp]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03010	ade[adep]	-	W 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03042	hdfR[hdfRp]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03131	galETKM[galEp1]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03142	lacZYA[lacZp1]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03144	malEFGH[malEp]	+	W 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03152	nirBDC-cysG[nirBp]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03153	nrdAB-yfaE[nrdAp]	-	C 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03187	ilvIH[ilvIHp1]	-	W 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03202	slp-dctR[slpp]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03206	cydAB[cydAp1]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03223	cadC[cadCp]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03238	srlAEBD-gutM-srlR-gutQ[srlAp]	+	W 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03241	flhDC[flhDp]	+	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03244	hns[hnsp]	-	C 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03249	cysPUWAM[cysPp]	-	W 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03280	dps[dpsp]	-	C 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03285	lrp[lrpp]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03304	nhaAR[nhaAp1]	-	W 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03337	acrEF[acrEp]	-	W 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03338	adiA[adiAp]	-	W 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03350	caiTABCDE[caiTp]	-	W 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03373	fes-ybdZ-entF-fepE[fesp]	+	W 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03384	hdeAB-yhiD[hdeAp]	-	C 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03478	bolA[bolAp1]	-	W 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03484	csgDEFG[csgDp1]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03485	stpA[stpAp1]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03501	fimB[fimBp1]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03502	fimB[fimBp2]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03506	fliAZY[fliAp1]	+	W 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03554	cadBA[cadBp]	-	C 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03573	rcsA[rcsAp]	-	W 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03621	caiF[caiFp]	-	W 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03627	fimAICDFGH[fimAp]	+	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03628	fimE[fimEp]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03634	smtA-mukFEB[cmoMp]	+	W 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03655	cydAB[cydAp2]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03675	garPLRK-rnpB[garPp]	-	W 
RDBECOLITFC00050	H-+NS	hns	RDBECOLITUC03703	hlyE[hlyEp]	-+	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03706	degP[degPp]	-	W 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03707	gadAX[gadAp]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03727	proVWX[proVp1]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03728	proVWX[proVp3]	-	S 
RDBECOLITFC00050	H-NS	hns	RDBECOLITUC03751	adiY[adiYp]	-	S 
RDBECOLITFC00051	AlsR	alsR	RDBECOLITUC02233	rpiB[rpiBp]	-	W 
RDBECOLITFC00051	AlsR	alsR	RDBECOLITUC02235	alsRBACE[alsRp2]	-	W 
RDBECOLITFC00051	AlsR	alsR	RDBECOLITUC02236	alsRBACE[alsRp1]	-	W 
RDBECOLITFC00052	PaaX	paaX	RDBECOLITUC03684	paaZ[paaZp]	-	C 
RDBECOLITFC00052	PaaX	paaX	RDBECOLITUC03711	paaABCDEFGHIJK[paaAp]	-	C 
RDBECOLITFC00052	PaaX	paaX	RDBECOLITUC03748	paaXY[paaXp]	-	S 
RDBECOLITFC00053	RclR	rclR	RDBECOLITUC00172	rclABC[rclAp]	+	S 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC00138	dinJ-yafQ[dinJp]	-	W 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC00142	dinB-yafNOP[dinBp]	-	W 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC00143	yafNOP[yafNp]	-	W 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC00392	dinI[dinIp]	-	C 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC00676	yebG[yebGp]	-	W 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC00953	ptrA-recBD[ptrAp]	-	C 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC01189	dinD[dinDp]	-	W 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC01233	recQ[recQp]	-	W 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC01546	ftsLIO-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC[ftsLp2]	-	W 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC01547	ftsK[ftsKp1]	-	S 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC01664	sbmC[sbmCp2]	-	W 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC01722	uvrB[uvrBp1]	-	C 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC01926	recN[recNp]	-	S 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC02303	dinB-yafNOP[dinBp2]	-	W 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC02349	recAX[recAp]	-	S 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC02476	tisB[tisBp]	-	W 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC02478	dinG-ybiB[dinGp]	-	S 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC02524	uvrC[uvrCp3]	-	W 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC02554	ruvAB[ruvAp2]	-	S 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC02555	ptrA[ptrAp]	-	C 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC02557	uvrYC[uvrYp2]	-	W 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC02582	uvrB[uvrBp3]	-	C 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC02611	polB[polBp]	-	S 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC02675	ydjM[ydjMp]	-	S 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC02676	insK[insKp]	-	W 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC02677	dinQ[dinQp]	-	W 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC02678	symE[symEp]	-	S 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC02679	ybfE[ybfEp]	-	W 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC02680	hokE[hokEp]	-	W 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC02681	cho[chop]	-	W 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC03106	yehF[yehFp]	-	W 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC03143	lexA-dinF[lexAp]	-	C 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC03168	recA[recAp]	-	S 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC03171	ssb[ssbp3]	-	W 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC03172	sulA[sulAp]	-	W 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC03175	uvrA[uvrAp]	-	W 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC03176	uvrB[uvrBp2]	-	C 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC03177	uvrD[uvrDp1]	-	W 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC03284	umuDC[umuDp]	-	S 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC03446	ruvAB[ruvAp1]	-	W 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC03525	rpsU-dnaG-rpoD[rpsUp3]	-	S 
RDBECOLITFC00054	LexA	lexA	RDBECOLITUC03660	phr[phrp]	-	W 
RDBECOLITFC00055	YqhC	yqhC	RDBECOLITUC01025	yqhD-dkgA[yqhDp]	+	S 
RDBECOLITFC00056	YefM	yefM	RDBECOLITUC00724	yefM-yoeB[yefMp]	-	S 
RDBECOLITFC00058	DeoR	deoR	RDBECOLITUC03123	deoCABD[deoCp1]	-	S 
RDBECOLITFC00058	DeoR	deoR	RDBECOLITUC03124	deoCABD[deoCp2]	-	S 
RDBECOLITFC00058	DeoR	deoR	RDBECOLITUC03234	nupG[nupGp]	-	W 
RDBECOLITFC00058	DeoR	deoR	RDBECOLITUC03538	tsx[tsxp1]	-	W 
RDBECOLITFC00059	HicB	hicB	RDBECOLITUC02240	hicAB[hicAp2]	-	C 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC00118	map-glnD-dapD[]	+	W 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC00214	decR[decRp]	+	W 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC00309	acrZ[acrZp]	+	W 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC01037	mdaB[]	+	W 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC01040	tolC-ygiBC[tolCp4]	+	W 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC01078	yhbW[]	+	W 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC01087	mlaFEDCB[mlaFp2]	+	S 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC01638	lpxC[lpxCp2]	+	S 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC01715	tolC-ygiBC[tolCp3]	+	W 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC01730	rfaYZ[waaYp]	+	S 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC01738	ycgZ-ymgA-ariR-ymgC[ycgZp]	+	C 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC01807	inaA[inaAp]	+	S 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC01894	ybjC-nfsA-rimK-ybjN[ybjCp]	+	S 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC01917	micF[micFp1]	+	S 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC02250	micF[micFp2]	+	S 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC02252	ycgZ-ymgA-ariR-ymgC[ycgZp2]	+	C 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC02291	poxB[poxBp2]	+	W 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC02331	hdeAB-yhiD[hdeAp2]	-	S 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC02348	pqiABC[pqiAp3]	+	S 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC02384	nfsB[nfsBp]	+	S 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC02630	rob[robp]	-	C 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC02890	yncE[yncEp]	+	W 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC03097	lpxL[lpxLp]	+	S 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC03142	lacZYA[lacZp1]	-	C 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC03170	sodA[sodAp]	+	S 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC03200	purA[purAp]	-	C 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC03202	slp-dctR[slpp]	-	W 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC03210	fumC[fumCp2]	+	S 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC03292	fpr[fprp]	+	S 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC03293	nfo[nfop]	+	W 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC03294	marRAB[marRp]	+	C 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC03313	zwf[zwfp]	+	S 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC03336	acrAB[acrAp]	+	S 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC03384	hdeAB-yhiD[hdeAp]	-	S 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC03615	aldA[aldAp]	+	W 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC03653	putA[putAp]	+	W 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC03683	xseA[xseAp]	+	S 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC03694	poxB[poxBp1]	+	W 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC03699	pqiABC[pqiAp1]	+	S 
RDBECOLITFC00060	MarA	marA	RDBECOLITUC03744	acnA[acnAp2]	+	S 
RDBECOLITFC00061	StpA	stpA	RDBECOLITUC00935	casABCDE12[casAp]	+	C 
RDBECOLITFC00061	StpA	stpA	RDBECOLITUC01000	ssrS-ygfA[ssrSp1]	-	S 
RDBECOLITFC00061	StpA	stpA	RDBECOLITUC01704	ssrS-ygfA[ssrSp2]	-	S 
RDBECOLITFC00061	StpA	stpA	RDBECOLITUC01982	ssrS[ssrSp2]	-	S 
RDBECOLITFC00061	StpA	stpA	RDBECOLITUC01983	ssrS[ssrSp1]	-	S 
RDBECOLITFC00061	StpA	stpA	RDBECOLITUC02065	leuO[leuOp2]	-	W 
RDBECOLITFC00061	StpA	stpA	RDBECOLITUC02091	bglG[bglGp1]	-	W 
RDBECOLITFC00061	StpA	stpA	RDBECOLITUC02258	ssrS[ssrSp]	-	S 
RDBECOLITFC00061	StpA	stpA	RDBECOLITUC02259	ssrS-ygfA[ssrSp]	-	S 
RDBECOLITFC00061	StpA	stpA	RDBECOLITUC02396	bglGFB[bglGp1]	-	W 
RDBECOLITFC00061	StpA	stpA	RDBECOLITUC03144	malEFGH[malEp]	+	W 
RDBECOLITFC00061	StpA	stpA	RDBECOLITUC03485	stpA[stpAp1]	-	W 
RDBECOLITFC00061	StpA	stpA	RDBECOLITUC03728	proVWX[proVp3]	-	? 
RDBECOLITFC00062	DecR	decR	RDBECOLITUC01068	cyuPA[]	+	S 
RDBECOLITFC00063	CadC	cadC	RDBECOLITUC03223	cadC[cadCp]	+	W 
RDBECOLITFC00063	CadC	cadC	RDBECOLITUC03554	cadBA[cadBp]	+	S 
RDBECOLITFC00064	GalR	galR	RDBECOLITUC02130	galE[galEp1]	-	C 
RDBECOLITFC00064	GalR	galR	RDBECOLITUC02131	galE[galEp2]	-+	C 
RDBECOLITFC00064	GalR	galR	RDBECOLITUC02132	galET[galEp1]	-	C 
RDBECOLITFC00064	GalR	galR	RDBECOLITUC02133	galET[galEp2]	-+	C 
RDBECOLITFC00064	GalR	galR	RDBECOLITUC02134	galETK[galEp1]	-	C 
RDBECOLITFC00064	GalR	galR	RDBECOLITUC02135	galETK[galEp2]	-+	C 
RDBECOLITFC00064	GalR	galR	RDBECOLITUC02262	galETK[galEp]	-	C 
RDBECOLITFC00064	GalR	galR	RDBECOLITUC02263	galET[galEp]	-	C 
RDBECOLITFC00064	GalR	galR	RDBECOLITUC02264	galE[galEp]	-	C 
RDBECOLITFC00064	GalR	galR	RDBECOLITUC02265	galETKM[galEp]	-	C 
RDBECOLITFC00064	GalR	galR	RDBECOLITUC02345	mglBAC[mglBp2]	-	W 
RDBECOLITFC00064	GalR	galR	RDBECOLITUC02584	galP[galPp]	-	S 
RDBECOLITFC00064	GalR	galR	RDBECOLITUC03054	galR[galRp]	-	S 
RDBECOLITFC00064	GalR	galR	RDBECOLITUC03130	galS[galSp]	-	W 
RDBECOLITFC00064	GalR	galR	RDBECOLITUC03131	galETKM[galEp1]	-	C 
RDBECOLITFC00064	GalR	galR	RDBECOLITUC03132	galETKM[galEp2]	-+	C 
RDBECOLITFC00064	GalR	galR	RDBECOLITUC03272	mglBAC[mglBp]	-	W 
RDBECOLITFC00065	ChbR	chbR	RDBECOLITUC03351	chbBCARFG[chbBp]	-+	S 
RDBECOLITFC00066	FhlA	fhlA	RDBECOLITUC02704	hypABCDE-fhlA[hypAp]	+	S 
RDBECOLITFC00066	FhlA	fhlA	RDBECOLITUC03256	fdhF[fdhFp]	+	S 
RDBECOLITFC00066	FhlA	fhlA	RDBECOLITUC03257	hycABCDEFGHI[hycAp]	+	S 
RDBECOLITFC00066	FhlA	fhlA	RDBECOLITUC03258	hypABCDE[hypAp]	+	S 
RDBECOLITFC00066	FhlA	fhlA	RDBECOLITUC03669	hydN-hypF[hydNp]	+	S 
RDBECOLITFC00066	FhlA	fhlA	RDBECOLITUC03725	hyfABCDEFGHIJR-focB[hyfAp]	+	W 
RDBECOLITFC00067	MazEF	mazF|mazE	RDBECOLITUC03689	mazEFG[mazEp1]	-	S 
RDBECOLITFC00067	MazEF	mazF|mazE	RDBECOLITUC03690	mazEFG[mazEp2]	-	S 
RDBECOLITFC00068	HipAB	hipB|hipA	RDBECOLITUC03386	hipBA[hipBp]	-	S 
RDBECOLITFC00068	HipAB	hipB|hipA	RDBECOLITUC03688	relA-mazEF[relAp1]	-	S 
RDBECOLITFC00069	MurR	murR	RDBECOLITUC00845	murR[murRp]	-+	S 
RDBECOLITFC00069	MurR	murR	RDBECOLITUC01716	murQP[murQp1]	-	S 
RDBECOLITFC00069	MurR	murR	RDBECOLITUC01717	murQP[murQp2]	-	S 
RDBECOLITFC00069	MurR	murR	RDBECOLITUC02253	murR[murRp2]	-+	S 
RDBECOLITFC00069	MurR	murR	RDBECOLITUC02297	murQP[murQp]	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLITUC00039	ytfE[ytfEp]	+	W 
RDBECOLITFC00070	NarL	narL	RDBECOLITUC00270	dpiBA[dpiBp1]	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLITUC00645	yeaR-yoaG[yeaRp]	+	S 
RDBECOLITFC00070	NarL	narL	RDBECOLITUC01693	ydhYVWXUT[ydhYp]	-	C 
RDBECOLITFC00070	NarL	narL	RDBECOLITUC01726	ogt[ogtp]	+	C 
RDBECOLITFC00070	NarL	narL	RDBECOLITUC01734	citCDEFXG[citCp2]	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLITUC01735	dpiBA[dpiBp2]	-	W 
