source_string_id,target_string_id,source_entity_ids,target_entity_ids,source_mapping_status,target_mapping_status,string_channel,channel_score,channel_score_norm,base_weight,edge_weight,combined_score,neighborhood,fusion,cooccurence,coexpression,experimental,database,textmining
511145.b3984,511145.b3980,protein.P0A7L0,protein.P0CE48,unique,unique,coexpression,935,0.935,0.35,0.3272,997,331,91,0,935,850,74,565
511145.b3984,511145.b3986,protein.P0A7L0,protein.P0A7K2,unique,unique,coexpression,984,0.984,0.35,0.3444,999,158,262,690,984,936,0,919
511145.b3984,511145.b3312,protein.P0A7L0,protein.P0A7M6,unique,unique,coexpression,962,0.962,0.35,0.3367,999,158,0,0,962,945,724,541
511145.b3984,511145.b2606,protein.P0A7L0,protein.P0A7K6,unique,unique,coexpression,962,0.962,0.35,0.3367,999,102,0,409,962,945,0,855
511145.b3984,511145.b3185,protein.P0A7L0,protein.P0A7L8,unique,unique,coexpression,933,0.933,0.35,0.3266,999,158,0,313,933,945,0,858
511145.b3984,511145.b3982,protein.P0A7L0,protein.P0AFG0,unique,unique,coexpression,945,0.945,0.35,0.3307,989,533,0,288,945,0,0,496
511145.b3984,511145.b3164,protein.P0A7L0,protein.P05055,unique,unique,coexpression,896,0.896,0.35,0.3136,903,0,0,0,896,79,0,76
511145.b3984,511145.b3318,protein.P0A7L0,protein.P0ADZ0,unique,unique,coexpression,990,0.990,0.35,0.3465,999,158,0,0,990,948,724,469
511145.b3984,511145.b3315,protein.P0A7L0,protein.P61175,unique,unique,coexpression,989,0.989,0.35,0.3461,999,158,0,0,989,945,747,593
511145.b3984,511145.b0911,protein.P0A7L0,protein.P0AG67,unique,unique,coexpression,978,0.978,0.35,0.3423,998,0,0,0,978,818,0,741
511145.b3984,511145.b3299,protein.P0A7L0,protein.P0A7Q6,unique,unique,coexpression,982,0.982,0.35,0.3437,999,82,0,0,982,926,0,453
511145.b3984,511145.b3735,protein.P0A7L0,protein.P0ABA4,unique,unique,coexpression,933,0.933,0.35,0.3266,940,0,0,0,933,0,0,147
511145.b3984,511145.b2607,protein.P0A7L0,protein.P0A873,unique,unique,coexpression,991,0.991,0.35,0.3468,991,0,0,0,991,0,0,99
511145.b3984,511145.b3317,protein.P0A7L0,protein.P60422,unique,unique,coexpression,988,0.988,0.35,0.3458,999,158,0,172,988,945,140,895
511145.b3984,511145.b3342,protein.P0A7L0,protein.P0A7S3,unique,unique,coexpression,979,0.979,0.35,0.3426,999,158,0,317,979,945,0,456
511145.b3984,511145.b3987,protein.P0A7L0,protein.P0A8V2,unique,unique,coexpression,952,0.952,0.35,0.3332,996,158,238,578,952,79,0,736
511145.b3984,511145.b3307,protein.P0A7L0,protein.P0AG59,unique,unique,coexpression,991,0.991,0.35,0.3468,999,158,0,0,991,945,0,500
511145.b3984,511145.b3733,protein.P0A7L0,protein.P0ABA6,unique,unique,coexpression,897,0.897,0.35,0.3140,907,0,0,0,897,0,0,140
511145.b3984,511145.b3316,protein.P0A7L0,protein.P0A7U3,unique,unique,coexpression,975,0.975,0.35,0.3412,999,158,0,171,975,947,0,855
511145.b3984,511145.b3296,protein.P0A7L0,protein.P0A7V8,unique,unique,coexpression,989,0.989,0.35,0.3461,999,103,0,186,989,977,0,643
511145.b3984,511145.b2185,protein.P0A7L0,protein.P68919,unique,unique,coexpression,952,0.952,0.35,0.3332,999,0,0,0,952,945,0,702
511145.b3984,511145.b3294,protein.P0A7L0,protein.P0AG44,unique,unique,coexpression,977,0.977,0.35,0.3419,999,102,0,336,977,945,0,634
511145.b3984,511145.b3314,protein.P0A7L0,protein.P0A7V3,unique,unique,coexpression,989,0.989,0.35,0.3461,999,158,0,175,989,945,0,890
511145.b3984,511145.b3313,protein.P0A7L0,protein.P0ADY7,unique,unique,coexpression,982,0.982,0.35,0.3437,999,158,0,0,982,945,116,858
511145.b3984,511145.b3637,protein.P0A7L0,protein.P0A7M2,unique,unique,coexpression,931,0.931,0.35,0.3258,997,0,0,0,931,945,0,408
511145.b3984,511145.b3168,protein.P0A7L0,protein.P0A705,unique,unique,coexpression,804,0.804,0.35,0.2814,965,108,0,205,804,675,90,322
511145.b3984,511145.b1718,protein.P0A7L0,protein.P0A707,unique,unique,coexpression,904,0.904,0.35,0.3164,976,0,0,179,904,0,0,720
511145.b3984,511145.b3303,protein.P0A7L0,protein.P0A7W1,unique,unique,coexpression,989,0.989,0.35,0.3461,999,158,0,544,989,975,0,855
511145.b3984,511145.b3320,protein.P0A7L0,protein.P60438,unique,unique,coexpression,990,0.990,0.35,0.3465,999,158,0,200,990,971,293,859
511145.b3985,511145.b3305,protein.P0A7J3,protein.P0AG55,unique,unique,coexpression,990,0.990,0.35,0.3465,999,158,0,0,990,999,722,816
511145.b3985,511145.b3732,protein.P0A7J3,protein.P0ABB4,unique,unique,coexpression,846,0.846,0.35,0.2961,875,0,0,0,846,80,0,194
511145.b3985,511145.b2608,protein.P0A7J3,protein.P0A7X6,unique,unique,coexpression,944,0.944,0.35,0.3304,964,0,0,245,944,0,0,231
511145.b3985,511145.b1717,protein.P0A7J3,protein.P0A7Q1,unique,unique,coexpression,960,0.960,0.35,0.3360,999,0,0,0,960,999,0,553
511145.b3985,511145.b3186,protein.P0A7J3,protein.P0AG48,unique,unique,coexpression,979,0.979,0.35,0.3426,999,0,0,0,979,999,0,610
511145.b3985,511145.b3298,protein.P0A7J3,protein.P0A7S9,unique,unique,coexpression,997,0.997,0.35,0.3489,999,154,0,0,997,999,0,644
511145.b3985,511145.b3339,protein.P0A7J3,protein.P0CE47,unique,unique,coexpression,935,0.935,0.35,0.3272,999,98,0,0,935,999,0,397
511145.b3985,511145.b3319,protein.P0A7J3,protein.P60723,unique,unique,coexpression,979,0.979,0.35,0.3426,999,158,0,0,979,999,743,687
511145.b3985,511145.b3304,protein.P0A7J3,protein.P0C018,unique,unique,coexpression,996,0.996,0.35,0.3486,999,158,0,0,996,999,766,552
511145.b3985,511145.b3169,protein.P0A7J3,protein.P0AFF6,unique,unique,coexpression,895,0.895,0.35,0.3132,982,44,0,230,895,800,0,0
511145.b3985,511145.b3981,protein.P0A7J3,protein.P0AG96,unique,unique,coexpression,893,0.893,0.35,0.3125,992,158,0,563,893,800,0,173
511145.b3985,511145.b3341,protein.P0A7J3,protein.P02359,unique,unique,coexpression,996,0.996,0.35,0.3486,999,158,0,197,996,999,0,696
511145.b3985,511145.b3321,protein.P0A7J3,protein.P0A7R5,unique,unique,coexpression,980,0.980,0.35,0.3430,999,158,0,0,980,999,0,668
511145.b3985,511145.b1088,protein.P0A7J3,protein.P0AB28,unique,unique,coexpression,926,0.926,0.35,0.3241,926,0,0,0,926,0,0,0
511145.b3985,511145.b3309,protein.P0A7J3,protein.P60624,unique,unique,coexpression,990,0.990,0.35,0.3465,999,158,0,175,990,999,755,660
511145.b3985,511145.b4200,protein.P0A7J3,protein.P02358,unique,unique,coexpression,971,0.971,0.35,0.3398,999,0,0,356,971,999,0,628
511145.b3985,511145.b3311,protein.P0A7J3,protein.P0AG63,unique,unique,coexpression,963,0.963,0.35,0.3370,999,158,0,0,963,999,0,642
511145.b3985,511145.b3988,protein.P0A7J3,protein.P0A8T7,unique,unique,coexpression,822,0.822,0.35,0.2877,995,347,0,375,822,800,0,735
511145.b3985,511145.b0436,protein.P0A7J3,protein.P0A850,unique,unique,coexpression,872,0.872,0.35,0.3052,973,0,0,412,872,500,0,376
511145.b3985,511145.b3301,protein.P0A7J3,protein.P02413,unique,unique,coexpression,989,0.989,0.35,0.3461,999,158,0,235,989,999,740,818
511145.b3985,511145.b4201,protein.P0A7J3,protein.P07013,unique,unique,coexpression,898,0.898,0.35,0.3143,902,0,0,0,898,0,0,82
511145.b3985,511145.b4203,protein.P0A7J3,protein.P0A7R1,unique,unique,coexpression,948,0.948,0.35,0.3318,999,0,0,157,948,999,0,803
511145.b3985,511145.b3310,protein.P0A7J3,protein.P0ADY3,unique,unique,coexpression,993,0.993,0.35,0.3475,999,158,0,0,993,999,249,647
511145.b3985,511145.b3295,protein.P0A7J3,protein.P0A7Z4,unique,unique,coexpression,980,0.980,0.35,0.3430,997,109,0,0,980,808,0,459
511145.b3985,511145.b3636,protein.P0A7J3,protein.P0A7N9,unique,unique,coexpression,975,0.975,0.35,0.3412,999,158,0,0,975,999,0,421
511145.b3985,511145.b3302,protein.P0A7J3,protein.P0AG51,unique,unique,coexpression,995,0.995,0.35,0.3483,999,158,0,0,995,999,764,500
511145.b3985,511145.b3340,protein.P0A7J3,protein.P0A6M8,unique,unique,coexpression,979,0.979,0.35,0.3426,999,158,0,150,979,945,82,450
511145.b3985,511145.b1716,protein.P0A7J3,protein.P0A7L3,unique,unique,coexpression,920,0.920,0.35,0.3220,999,0,0,0,920,999,0,643
511145.b3985,511145.b0170,protein.P0A7J3,protein.P0A6P1,unique,unique,coexpression,948,0.948,0.35,0.3318,974,87,0,191,948,0,0,408
511145.b3985,511145.b0169,protein.P0A7J3,protein.P0A7V0,unique,unique,coexpression,979,0.979,0.35,0.3426,999,53,0,263,979,999,88,658
511145.b3985,511145.b3297,protein.P0A7J3,protein.P0A7R9,unique,unique,coexpression,996,0.996,0.35,0.3486,999,155,0,0,996,999,0,544
511145.b3985,511145.b3734,protein.P0A7J3,protein.P0ABB0,unique,unique,coexpression,875,0.875,0.35,0.3062,914,0,0,0,875,94,0,304
511145.b3985,511145.b2609,protein.P0A7J3,protein.P0A7T3,unique,unique,coexpression,970,0.970,0.35,0.3395,999,0,0,0,970,999,0,707
511145.b3985,511145.b4202,protein.P0A7J3,protein.P0A7T7,unique,unique,coexpression,980,0.980,0.35,0.3430,999,0,0,0,980,999,0,434
511145.b3985,511145.b2507,protein.P0A7J3,protein.P04079,unique,unique,coexpression,893,0.893,0.35,0.3125,893,0,0,0,893,0,0,0
511145.b3985,511145.b3231,protein.P0A7J3,protein.P0AA10,unique,unique,coexpression,979,0.979,0.35,0.3426,999,0,0,0,979,999,730,719
511145.b3985,511145.b2607,protein.P0A7J3,protein.P0A873,unique,unique,coexpression,958,0.958,0.35,0.3353,958,0,0,0,958,0,0,52
511145.b3985,511145.b3735,protein.P0A7J3,protein.P0ABA4,unique,unique,coexpression,906,0.906,0.35,0.3171,926,0,0,159,906,0,0,141
511145.b3985,511145.b3649,protein.P0A7J3,protein.P0A800,unique,unique,coexpression,825,0.825,0.35,0.2887,976,66,0,268,825,800,0,177
511145.b3985,511145.b3317,protein.P0A7J3,protein.P60422,unique,unique,coexpression,978,0.978,0.35,0.3423,999,158,0,0,978,999,200,498
511145.b3985,511145.b3164,protein.P0A7J3,protein.P05055,unique,unique,coexpression,860,0.860,0.35,0.3010,860,0,0,0,860,0,0,0
511145.b3985,511145.b3982,protein.P0A7J3,protein.P0AFG0,unique,unique,coexpression,883,0.883,0.35,0.3090,989,158,0,433,883,800,0,189
511145.b3985,511145.b3318,protein.P0A7J3,protein.P0ADZ0,unique,unique,coexpression,979,0.979,0.35,0.3426,999,158,0,0,979,999,771,462
511145.b3985,511145.b3299,protein.P0A7J3,protein.P0A7Q6,unique,unique,coexpression,968,0.968,0.35,0.3388,999,93,0,0,968,999,0,329
511145.b3985,511145.b3315,protein.P0A7J3,protein.P61175,unique,unique,coexpression,979,0.979,0.35,0.3426,999,158,0,0,979,999,767,641
511145.b3985,511145.b0911,protein.P0A7J3,protein.P0AG67,unique,unique,coexpression,974,0.974,0.35,0.3409,999,0,0,0,974,979,0,720
511145.b3985,511145.b3313,protein.P0A7J3,protein.P0ADY7,unique,unique,coexpression,980,0.980,0.35,0.3430,999,158,0,0,980,999,511,499
511145.b3985,511145.b3637,protein.P0A7J3,protein.P0A7M2,unique,unique,coexpression,949,0.949,0.35,0.3321,999,0,0,0,949,999,0,399
511145.b3985,511145.b3303,protein.P0A7J3,protein.P0A7W1,unique,unique,coexpression,996,0.996,0.35,0.3486,999,158,0,166,996,999,0,686
511145.b3985,511145.b3320,protein.P0A7J3,protein.P60438,unique,unique,coexpression,979,0.979,0.35,0.3426,999,158,0,164,979,999,752,762
511145.b3985,511145.b1718,protein.P0A7J3,protein.P0A707,unique,unique,coexpression,931,0.931,0.35,0.3258,948,0,0,0,931,84,0,254
511145.b3985,511145.b3987,protein.P0A7J3,protein.P0A8V2,unique,unique,coexpression,956,0.956,0.35,0.3346,999,401,0,419,956,819,0,703
511145.b3985,511145.b3307,protein.P0A7J3,protein.P0AG59,unique,unique,coexpression,996,0.996,0.35,0.3486,999,158,0,0,996,999,88,755
511145.b3985,511145.b3342,protein.P0A7J3,protein.P0A7S3,unique,unique,coexpression,980,0.980,0.35,0.3430,999,158,0,0,980,999,0,497
511145.b3985,511145.b3294,protein.P0A7J3,protein.P0AG44,unique,unique,coexpression,979,0.979,0.35,0.3426,999,108,0,0,979,999,0,735
511145.b3985,511145.b3314,protein.P0A7J3,protein.P0A7V3,unique,unique,coexpression,979,0.979,0.35,0.3426,999,158,0,0,979,999,0,545
511145.b3985,511145.b3733,protein.P0A7J3,protein.P0ABA6,unique,unique,coexpression,863,0.863,0.35,0.3020,905,0,0,203,863,0,0,208
511145.b3985,511145.b2185,protein.P0A7J3,protein.P68919,unique,unique,coexpression,956,0.956,0.35,0.3346,999,0,0,0,956,999,0,628
511145.b3985,511145.b3316,protein.P0A7J3,protein.P0A7U3,unique,unique,coexpression,962,0.962,0.35,0.3367,999,158,0,0,962,999,0,498
511145.b3985,511145.b3296,protein.P0A7J3,protein.P0A7V8,unique,unique,coexpression,996,0.996,0.35,0.3486,999,109,0,165,996,999,0,631
511145.b3985,511145.b1089,protein.P0A7J3,protein.P0A7N4,unique,unique,coexpression,907,0.907,0.35,0.3175,999,85,0,0,907,999,0,464
511145.b3985,511145.b3165,protein.P0A7J3,protein.P0ADZ4,unique,unique,coexpression,960,0.960,0.35,0.3360,999,63,0,0,960,999,0,593
511145.b3985,511145.b3984,protein.P0A7J3,protein.P0A7L0,unique,unique,coexpression,996,0.996,0.35,0.3486,999,158,0,325,996,999,724,840
511145.b3985,511145.b3300,protein.P0A7J3,protein.P0AGA2,unique,unique,coexpression,980,0.980,0.35,0.3430,998,158,0,0,980,916,0,127
511145.b3985,511145.b3230,protein.P0A7J3,protein.P0A7X3,unique,unique,coexpression,967,0.967,0.35,0.3384,999,0,0,0,967,999,0,609
511145.b3985,511145.b3312,protein.P0A7J3,protein.P0A7M6,unique,unique,coexpression,967,0.967,0.35,0.3384,999,158,0,0,967,999,739,771
511145.b3985,511145.b3986,protein.P0A7J3,protein.P0A7K2,unique,unique,coexpression,997,0.997,0.35,0.3489,999,629,0,333,997,987,0,953
511145.b3985,511145.b3185,protein.P0A7J3,protein.P0A7L8,unique,unique,coexpression,967,0.967,0.35,0.3384,999,61,0,0,967,999,0,496
511145.b3985,511145.b2606,protein.P0A7J3,protein.P0A7K6,unique,unique,coexpression,960,0.960,0.35,0.3360,999,55,0,0,960,999,0,630
511145.b3985,511145.b3306,protein.P0A7J3,protein.P0A7W7,unique,unique,coexpression,996,0.996,0.35,0.3486,999,158,0,0,996,999,88,758
511145.b3985,511145.b3980,protein.P0A7J3,protein.P0CE48,unique,unique,coexpression,866,0.866,0.35,0.3031,985,98,0,0,866,800,0,455
511145.b3985,511145.b0168,protein.P0A7J3,protein.P0AE18,unique,unique,coexpression,811,0.811,0.35,0.2838,948,109,0,0,811,662,0,199
511145.b3985,511145.b0884,protein.P0A7J3,protein.P69222,unique,unique,coexpression,864,0.864,0.35,0.3024,977,158,0,0,864,0,770,248
511145.b3985,511145.b3983,protein.P0A7J3,protein.P0A7J7,unique,unique,coexpression,996,0.996,0.35,0.3486,999,158,0,268,996,999,0,908
511145.b3985,511145.b3308,protein.P0A7J3,protein.P62399,unique,unique,coexpression,991,0.991,0.35,0.3468,999,158,0,0,991,999,249,649
511145.b3986,511145.b0169,protein.P0A7K2,protein.P0A7V0,unique,unique,coexpression,961,0.961,0.35,0.3363,999,63,0,493,961,975,0,855
511145.b3986,511145.b3297,protein.P0A7K2,protein.P0A7R9,unique,unique,coexpression,966,0.966,0.35,0.3381,999,158,0,0,966,945,0,837
511145.b3986,511145.b1716,protein.P0A7K2,protein.P0A7L3,unique,unique,coexpression,896,0.896,0.35,0.3136,999,0,0,350,896,945,0,858
511145.b3986,511145.b0170,protein.P0A7K2,protein.P0A6P1,unique,unique,coexpression,908,0.908,0.35,0.3178,988,60,0,163,908,89,88,843
511145.b3986,511145.b3340,protein.P0A7K2,protein.P0A6M8,unique,unique,coexpression,975,0.975,0.35,0.3412,999,158,0,669,975,944,0,539
511145.b3986,511145.b0023,protein.P0A7K2,protein.P0A7U7,unique,unique,coexpression,843,0.843,0.35,0.2950,994,0,0,0,843,934,0,546
511145.b3986,511145.b4202,protein.P0A7K2,protein.P0A7T7,unique,unique,coexpression,962,0.962,0.35,0.3367,999,0,0,199,962,970,0,548
511145.b3986,511145.b2609,protein.P0A7K2,protein.P0A7T3,unique,unique,coexpression,977,0.977,0.35,0.3419,999,0,0,0,977,945,0,730
511145.b3986,511145.b3231,protein.P0A7K2,protein.P0AA10,unique,unique,coexpression,962,0.962,0.35,0.3367,999,49,0,451,962,945,0,858
511145.b3986,511145.b3186,protein.P0A7K2,protein.P0AG48,unique,unique,coexpression,955,0.955,0.35,0.3342,999,0,0,159,955,945,0,643
511145.b3986,511145.b1717,protein.P0A7K2,protein.P0A7Q1,unique,unique,coexpression,920,0.920,0.35,0.3220,997,0,0,0,920,944,0,496
511145.b3986,511145.b3305,protein.P0A7K2,protein.P0AG55,unique,unique,coexpression,980,0.980,0.35,0.3430,999,158,0,385,980,975,0,909
511145.b3986,511145.b2608,protein.P0A7K2,protein.P0A7X6,unique,unique,coexpression,890,0.890,0.35,0.3115,891,0,0,0,890,0,0,53
511145.b3986,511145.b3981,protein.P0A7K2,protein.P0AG96,unique,unique,coexpression,843,0.843,0.35,0.2950,892,158,0,0,843,0,0,256
511145.b3986,511145.b3304,protein.P0A7K2,protein.P0C018,unique,unique,coexpression,977,0.977,0.35,0.3419,999,158,0,278,977,944,0,502
511145.b3986,511145.b3319,protein.P0A7K2,protein.P60723,unique,unique,coexpression,963,0.963,0.35,0.3370,999,158,0,330,963,945,0,905
511145.b3986,511145.b3339,protein.P0A7K2,protein.P0CE47,unique,unique,coexpression,819,0.819,0.35,0.2866,958,98,246,0,819,384,82,521
511145.b3986,511145.b3298,protein.P0A7K2,protein.P0A7S9,unique,unique,coexpression,984,0.984,0.35,0.3444,999,158,0,208,984,937,0,852
511145.b3986,511145.b3301,protein.P0A7K2,protein.P02413,unique,unique,coexpression,976,0.976,0.35,0.3416,999,158,0,0,976,945,0,826
511145.b3986,511145.b3311,protein.P0A7K2,protein.P0AG63,unique,unique,coexpression,963,0.963,0.35,0.3370,999,158,0,0,963,934,0,594
511145.b3986,511145.b4200,protein.P0A7K2,protein.P02358,unique,unique,coexpression,965,0.965,0.35,0.3377,999,55,0,0,965,945,0,660
511145.b3986,511145.b3309,protein.P0A7K2,protein.P60624,unique,unique,coexpression,992,0.992,0.35,0.3472,999,158,0,0,992,945,0,649
511145.b3986,511145.b3321,protein.P0A7K2,protein.P0A7R5,unique,unique,coexpression,963,0.963,0.35,0.3370,999,158,0,0,963,945,0,895
511145.b3986,511145.b3341,protein.P0A7K2,protein.P02359,unique,unique,coexpression,981,0.981,0.35,0.3433,999,158,0,527,981,975,0,628
511145.b3986,511145.b3302,protein.P0A7K2,protein.P0AG51,unique,unique,coexpression,977,0.977,0.35,0.3419,999,158,0,0,977,934,0,496
511145.b3986,511145.b3636,protein.P0A7K2,protein.P0A7N9,unique,unique,coexpression,965,0.965,0.35,0.3377,999,158,0,0,965,945,0,645
511145.b3986,511145.b3295,protein.P0A7K2,protein.P0A7Z4,unique,unique,coexpression,989,0.989,0.35,0.3461,999,158,0,156,989,802,0,539
511145.b3986,511145.b3310,protein.P0A7K2,protein.P0ADY3,unique,unique,coexpression,971,0.971,0.35,0.3398,999,158,0,231,971,975,0,843
511145.b3986,511145.b4203,protein.P0A7K2,protein.P0A7R1,unique,unique,coexpression,906,0.906,0.35,0.3171,999,0,0,164,906,975,0,870
511145.b3986,511145.b3731,protein.P0A7K2,protein.P0A6E6,unique,unique,coexpression,828,0.828,0.35,0.2898,876,0,0,157,828,0,0,212
511145.b3986,511145.b3165,protein.P0A7K2,protein.P0ADZ4,unique,unique,coexpression,920,0.920,0.35,0.3220,998,63,0,331,920,945,0,546
511145.b3986,511145.b3984,protein.P0A7K2,protein.P0A7L0,unique,unique,coexpression,984,0.984,0.35,0.3444,999,158,262,690,984,936,0,919
511145.b3986,511145.b1089,protein.P0A7K2,protein.P0A7N4,unique,unique,coexpression,895,0.895,0.35,0.3132,996,102,0,0,895,945,0,459
511145.b3986,511145.b3230,protein.P0A7K2,protein.P0A7X3,unique,unique,coexpression,916,0.916,0.35,0.3206,999,0,0,244,916,945,0,857
511145.b3986,511145.b3300,protein.P0A7K2,protein.P0AGA2,unique,unique,coexpression,968,0.968,0.35,0.3388,979,158,0,212,968,0,0,147
511145.b3986,511145.b2606,protein.P0A7K2,protein.P0A7K6,unique,unique,coexpression,955,0.955,0.35,0.3342,999,42,0,222,955,945,0,857
511145.b3986,511145.b3185,protein.P0A7K2,protein.P0A7L8,unique,unique,coexpression,956,0.956,0.35,0.3346,999,106,0,375,956,945,0,850
511145.b3986,511145.b3312,protein.P0A7K2,protein.P0A7M6,unique,unique,coexpression,963,0.963,0.35,0.3370,999,158,0,0,963,944,0,747
511145.b3986,511145.b3308,protein.P0A7K2,protein.P62399,unique,unique,coexpression,985,0.985,0.35,0.3448,999,158,0,259,985,975,0,857
511145.b3986,511145.b3983,protein.P0A7K2,protein.P0A7J7,unique,unique,coexpression,965,0.965,0.35,0.3377,999,158,586,740,965,975,0,951
511145.b3986,511145.b3306,protein.P0A7K2,protein.P0A7W7,unique,unique,coexpression,986,0.986,0.35,0.3451,999,158,0,247,986,937,0,544
511145.b3986,511145.b3985,protein.P0A7K2,protein.P0A7J3,unique,unique,coexpression,997,0.997,0.35,0.3489,999,629,0,333,997,987,0,953
511145.b3986,511145.b3317,protein.P0A7K2,protein.P60422,unique,unique,coexpression,954,0.954,0.35,0.3339,999,158,0,0,954,975,0,805
511145.b3986,511145.b2607,protein.P0A7K2,protein.P0A873,unique,unique,coexpression,876,0.876,0.35,0.3066,894,0,0,0,876,0,0,188
511145.b3986,511145.b0911,protein.P0A7K2,protein.P0AG67,unique,unique,coexpression,933,0.933,0.35,0.3266,996,0,0,0,933,800,0,736
511145.b3986,511145.b3315,protein.P0A7K2,protein.P61175,unique,unique,coexpression,961,0.961,0.35,0.3363,999,158,0,203,961,945,0,500
511145.b3986,511145.b3299,protein.P0A7K2,protein.P0A7Q6,unique,unique,coexpression,959,0.959,0.35,0.3356,998,96,0,0,959,926,0,406
511145.b3986,511145.b3318,protein.P0A7K2,protein.P0ADZ0,unique,unique,coexpression,963,0.963,0.35,0.3370,999,158,0,0,963,946,0,541
511145.b3986,511145.b3982,protein.P0A7K2,protein.P0AFG0,unique,unique,coexpression,854,0.854,0.35,0.2989,992,158,0,639,854,809,0,217
511145.b3986,511145.b1718,protein.P0A7K2,protein.P0A707,unique,unique,coexpression,879,0.879,0.35,0.3076,965,0,0,0,879,71,0,720
511145.b3986,511145.b3320,protein.P0A7K2,protein.P60438,unique,unique,coexpression,961,0.961,0.35,0.3363,999,158,0,420,961,945,0,901
511145.b3986,511145.b3303,protein.P0A7K2,protein.P0A7W1,unique,unique,coexpression,972,0.972,0.35,0.3402,999,158,0,241,972,975,0,892
511145.b3986,511145.b3637,protein.P0A7K2,protein.P0A7M2,unique,unique,coexpression,951,0.951,0.35,0.3328,998,0,0,0,951,945,0,634
511145.b3986,511145.b3313,protein.P0A7K2,protein.P0ADY7,unique,unique,coexpression,962,0.962,0.35,0.3367,999,158,0,294,962,945,0,858
511145.b3986,511145.b3316,protein.P0A7K2,protein.P0A7U3,unique,unique,coexpression,909,0.909,0.35,0.3181,999,158,0,0,909,938,0,843
511145.b3986,511145.b3296,protein.P0A7K2,protein.P0A7V8,unique,unique,coexpression,988,0.988,0.35,0.3458,999,156,0,299,988,937,0,545
511145.b3986,511145.b2185,protein.P0A7K2,protein.P68919,unique,unique,coexpression,951,0.951,0.35,0.3328,998,0,0,0,951,934,0,647
511145.b3986,511145.b3314,protein.P0A7K2,protein.P0A7V3,unique,unique,coexpression,963,0.963,0.35,0.3370,999,158,0,0,963,972,0,819
511145.b3986,511145.b3294,protein.P0A7K2,protein.P0AG44,unique,unique,coexpression,960,0.960,0.35,0.3360,999,155,0,394,960,975,0,649
511145.b3986,511145.b3342,protein.P0A7K2,protein.P0A7S3,unique,unique,coexpression,968,0.968,0.35,0.3388,999,158,0,578,968,945,0,459
511145.b3986,511145.b3987,protein.P0A7K2,protein.P0A8V2,unique,unique,coexpression,936,0.936,0.35,0.3276,999,473,734,660,936,805,0,857
511145.b3986,511145.b3307,protein.P0A7K2,protein.P0AG59,unique,unique,coexpression,990,0.990,0.35,0.3465,999,158,0,0,990,975,0,667
511145.b3987,511145.b2608,protein.P0A8V2,protein.P0A7X6,unique,unique,coexpression,837,0.837,0.35,0.2929,866,0,0,0,837,0,0,212
511145.b3987,511145.b3305,protein.P0A8V2,protein.P0AG55,unique,unique,coexpression,973,0.973,0.35,0.3405,999,158,0,401,973,926,0,648
511145.b3987,511145.b3319,protein.P0A8V2,protein.P60723,unique,unique,coexpression,962,0.962,0.35,0.3367,998,158,0,0,962,809,0,713
511145.b3987,511145.b1713,protein.P0A8V2,protein.P07395,unique,unique,coexpression,856,0.856,0.35,0.2996,947,80,0,388,856,0,0,431
511145.b3987,511145.b3301,protein.P0A8V2,protein.P02413,unique,unique,coexpression,964,0.964,0.35,0.3374,996,158,0,0,964,834,0,407
511145.b3987,511145.b3311,protein.P0A8V2,protein.P0AG63,unique,unique,coexpression,952,0.952,0.35,0.3332,996,158,0,0,952,875,0,377
511145.b3987,511145.b3302,protein.P0A8V2,protein.P0AG51,unique,unique,coexpression,940,0.940,0.35,0.3290,991,158,0,0,940,810,0,196
511145.b3987,511145.b3310,protein.P0A8V2,protein.P0ADY3,unique,unique,coexpression,926,0.926,0.35,0.3241,996,158,0,273,926,800,0,695
511145.b3987,511145.b3297,protein.P0A8V2,protein.P0A7R9,unique,unique,coexpression,955,0.955,0.35,0.3342,997,158,0,151,955,810,0,649
511145.b3987,511145.b3734,protein.P0A8V2,protein.P0ABB0,unique,unique,coexpression,918,0.918,0.35,0.3213,976,0,90,0,918,0,0,705
511145.b3987,511145.b3315,protein.P0A8V2,protein.P61175,unique,unique,coexpression,962,0.962,0.35,0.3367,996,158,0,0,962,821,0,495
511145.b3987,511145.b0911,protein.P0A8V2,protein.P0AG67,unique,unique,coexpression,905,0.905,0.35,0.3167,992,0,0,280,905,813,0,501
511145.b3987,511145.b3318,protein.P0A8V2,protein.P0ADZ0,unique,unique,coexpression,965,0.965,0.35,0.3377,994,158,0,0,965,810,0,169
511145.b3987,511145.b3303,protein.P0A8V2,protein.P0A7W1,unique,unique,coexpression,972,0.972,0.35,0.3402,999,158,0,383,972,836,0,847
511145.b3987,511145.b3320,protein.P0A8V2,protein.P60438,unique,unique,coexpression,954,0.954,0.35,0.3339,997,158,0,0,954,811,0,719
511145.b3987,511145.b3168,protein.P0A8V2,protein.P0A705,unique,unique,coexpression,890,0.890,0.35,0.3115,997,199,0,409,890,265,0,954
511145.b3987,511145.b3296,protein.P0A8V2,protein.P0A7V8,unique,unique,coexpression,970,0.970,0.35,0.3395,999,158,0,169,970,906,0,620
511145.b3987,511145.b3733,protein.P0A8V2,protein.P0ABA6,unique,unique,coexpression,911,0.911,0.35,0.3188,933,0,0,0,911,0,0,285
